real_name,DIN_pbias,DIN_2009,DIN_2010,DIN_2011,DIN_2012,DIN_2013,DIN_2014,DIN_2015,DIN_2016,DIN_2017
272,-96.59983869791039,1692199.1020891294,2754615.297737186,1553309.9246807708,1364387.5872769796,645940.5286600498,426063.7066587894,940344.5081973037,2777967.5223147585,593364.3884439802
273,-95.17639780575917,1323187.0347907625,2308706.2770641823,1182818.730326716,1032240.1846532916,410606.7546594546,225436.8833791731,534751.2114911899,1681877.2370667323,286587.50280261855
274,-94.9537232097891,1335739.7028736214,2424278.3697475605,1170416.493513919,1021612.8217724717,394729.607589616,183770.6548091347,439524.3729722329,1414830.0055009532,204779.59922501183
275,-94.48475270934543,1250185.2880656177,2204584.2225010633,1132790.9610816038,922520.4482680083,313337.2057346696,157622.06995205575,385304.28798988287,1345304.6783401836,147637.7839393791
276,-96.19162225749638,1592633.0628684505,2606598.022469963,1480479.8953874973,1238616.5997574015,519097.28385062545,341063.8923871886,768453.0907499309,2398510.691554277,436273.2154698952
277,-95.50345876772909,1416013.1485797355,2469041.0718076974,1274388.8923996324,1100573.4921698,445778.16653431836,248073.28043149732,578453.2169644879,1800100.0319101845,307412.69507792697
278,-95.54582190603266,1526618.4582636277,2798517.2247694344,1343197.6354267807,1162382.6597625206,441574.4890684727,198775.08084288292,484787.692405162,1560857.6604307122,214806.36669570196
279,-94.340613979464,1189724.2864378267,2121768.822963219,1072632.076136164,900467.0575456494,325368.3166990493,162942.91311135064,397857.2442422936,1315085.4872984486,173272.80201161312
280,-94.91016654289517,1313026.3471667336,2277801.670602684,1179649.8591603143,985524.9100547915,360831.3705719837,193945.9167692928,456767.7275235399,1538747.098366058,209879.82337879165
281,-97.16806511872595,2010868.5615010376,3243655.021948961,1813935.3462290338,1644521.3118516977,771682.7472797468,514446.00887442817,1148796.6808485733,3408737.3092480185,749468.5055729272
282,-96.61397685988359,1777557.7184389664,2885448.5352107277,1636491.6836884005,1391384.6773205367,585463.0028197317,388233.2164623463,877774.0378536019,2745293.1402356694,513775.9632520955
283,-95.47045804248621,1406564.4219891657,2402901.3336309376,1272680.5179847344,1085472.4082961516,420178.88329551107,245726.2278122314,577834.6282871561,1853196.5256101543,305046.4479537562
284,-93.92836539034391,1132475.145613801,2059750.7769831503,1000806.9372024761,847237.1576697885,325786.98950208566,146705.58082078944,344848.252383336,1137023.5118853904,144449.90142251618
285,-94.83839366889572,1183147.9000329697,1996803.8205176468,1063063.1827537408,935832.6543781062,399953.2086546285,241468.32933048648,553389.9470521151,1698498.501652321,325598.55211560335
286,-95.55710029657645,1393191.7349314857,2339940.1055090474,1310978.1339600815,1075588.2371157666,440239.09282273287,277641.6980889025,629535.0520249326,1956203.588449883,332903.2777042897
287,-94.09446151169945,1215627.1520226966,2175533.2867934606,1111662.7663823212,883643.4066627492,264064.3711831967,119548.50277202917,314384.8004402442,1173993.9360180527,81416.22280292423
288,-94.94123033422518,1352982.7988314372,2371493.585370493,1218686.0841846336,1002569.8482301118,350975.1652606003,179031.5051319511,429527.21738029964,1487390.1402070592,175812.65053425287
289,-96.61912013363438,1794969.224364739,2970448.769446471,1649573.59840232,1407892.8641888406,590870.7432567005,378142.8871521093,860953.811198136,2671792.03330268,496252.6246180101
290,-95.59029977854452,1356824.4142095915,2273556.5180048435,1197463.2244165584,1087235.7851709449,487794.75716600625,297745.0746247817,673800.1696404775,2034688.3691153484,420564.6490467604
291,-95.51207098615015,1491467.073297938,2727630.7508704737,1351048.6955254765,1133572.7838834026,456420.3482342203,216457.54149518802,502231.21620689833,1559694.2846598055,219809.89106433786
292,-95.46115832862874,1407734.0338073683,2336281.066059941,1294714.1814532678,1067408.4679312431,398323.365681071,249607.0729306316,579780.7486096415,1919670.3868296894,296474.74414928205
